SWEEP_RUN_ID,ORIG_RUN_ID,ev_power_scale,gear_scale,mass_scale,bat_dis_scale,actual_0_100,RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,P0,P2,P3,P4,P4_DM,E0,E1,E2,E3,E4,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,tq_EV_max,Pwr_EV_max_kW,n_EV_max,Pwr_EV_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
130,363,0.6,0.95,1.0,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
131,363,0.6,0.95,1.03,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
132,363,0.6,0.95,1.03,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
133,363,0.6,0.95,1.06,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
134,363,0.6,0.95,1.06,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
135,363,0.6,0.95,1.09,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
136,363,0.6,0.95,1.09,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
137,363,0.6,1.0,1.0,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
138,363,0.6,1.0,1.0,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
139,363,0.6,1.0,1.03,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
140,363,0.6,1.0,1.03,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
141,363,0.6,1.0,1.06,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
142,363,0.6,1.0,1.06,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
143,363,0.6,1.0,1.09,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
144,363,0.6,1.0,1.09,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,396.0,210.0,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
145,363,0.65,0.9,1.0,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
146,363,0.65,0.9,1.0,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
147,363,0.65,0.9,1.03,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
148,363,0.65,0.9,1.03,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
149,363,0.65,0.9,1.06,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
150,363,0.65,0.9,1.06,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
151,363,0.65,0.9,1.09,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
152,363,0.65,0.9,1.09,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.7,6.75,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
153,363,0.65,0.95,1.0,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
154,363,0.65,0.95,1.0,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
155,363,0.65,0.95,1.03,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
156,363,0.65,0.95,1.03,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2183.6,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
157,363,0.65,0.95,1.06,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
158,363,0.65,0.95,1.06,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2247.2000000000003,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
159,363,0.65,0.95,1.09,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
160,363,0.65,0.95,1.09,1.0,13.4,363,0.68,2.77848,0.0,1.0,4.0,2310.8,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,2.8499999999999996,7.125,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
161,363,0.65,1.0,1.0,0.9,13.4,363,0.68,2.77848,0.0,1.0,4.0,2120.0,2890.0,0.4,1.0,0.5,1.0,0.0,1.0,0.0,3.0,7.5,performance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,280.0,12000.0,0.04,429.0,227.5,12000.0,0.04,4.8,3.7,0.023,2.5,4.2,4.8,13.5,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96.0,46.0,0.95,0.95,0.1
