SWEEP_RUN_ID,ORIG_RUN_ID,hyb_power_scale,shift_delta,mass_scale,bat_dis_scale,actual_0_100,RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
158,64,1.2,-0.2,1.0,1.05,4.9,64,0.62,2.583774,1,1,3.8,2646.0,3.194,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.05,0,1,0,1,0,750,6500,108.0,540.0,300.0,0.0,0.0,0,0.0,540.0,168.0,10000,0.04,0,0,0,0,199.2,60.0,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
159,64,1.2,-0.3,1.0,1.0,4.9,64,0.62,2.583774,1,1,3.8,2646.0,3.194,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.05,0,1,0,1,0,750,6500,108.0,540.0,300.0,0.0,0.0,0,0.0,540.0,168.0,10000,0.04,0,0,0,0,199.2,60.0,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
160,64,1.2,-0.3,1.0,1.05,4.9,64,0.62,2.583774,1,1,3.8,2646.0,3.194,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.05,0,1,0,1,0,750,6500,108.0,540.0,300.0,0.0,0.0,0,0.0,540.0,168.0,10000,0.04,0,0,0,0,199.2,60.0,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
161,75,1.0,0.0,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
162,75,1.0,0.0,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
163,75,1.0,-0.1,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
164,75,1.0,-0.1,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
165,75,1.0,-0.2,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
166,75,1.0,-0.2,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
167,75,1.0,-0.3,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
168,75,1.0,-0.3,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,100.0,500.0,275.0,25.0,8.0,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
169,75,1.05,0.0,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
170,75,1.05,0.0,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
171,75,1.05,-0.1,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
172,75,1.05,-0.1,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
173,75,1.05,-0.2,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
174,75,1.05,-0.2,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
175,75,1.05,-0.3,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
176,75,1.05,-0.3,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,105.0,525.0,288.75,26.25,8.4,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
177,75,1.1,0.0,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
178,75,1.1,0.0,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
179,75,1.1,-0.1,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
180,75,1.1,-0.1,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
181,75,1.1,-0.2,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
182,75,1.1,-0.2,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
183,75,1.1,-0.3,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
184,75,1.1,-0.3,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,110.00000000000001,550.0,302.5,27.500000000000004,8.8,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
185,75,1.15,0.0,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
186,75,1.15,0.0,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
187,75,1.15,-0.1,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
188,75,1.15,-0.1,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
189,75,1.15,-0.2,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
190,75,1.15,-0.2,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
191,75,1.15,-0.3,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
192,75,1.15,-0.3,1.0,1.05,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,114.99999999999999,575.0,316.25,28.749999999999996,9.2,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.75,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
193,75,1.2,0.0,1.0,1.0,4.3,75,0.62,2.591541,1,1,3.8,1900.0,2.856,0.4,1,0.5,1,0,0,1,0,0.0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.3, 1.0, 0.83, 0.64]",8,0.05,1,0,0,0,0,750,7000,120.0,600.0,330.0,30.0,9.6,18000,0.04,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4.8,3.7,0.023,2.5,4.2,4.8,15.0,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
