RUN_ID,SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
252,252,485,1.1,-0.3,1,6.4,485,0.669,2.736864,0,0,2.69,2610,2.961,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.48, 1.48, 1.0, 0.75]",4,0.9,6748,Turbo,1,0,0,0,0,0,1000,6000,165,825,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
253,253,485,1.15,0,1,6.4,485,0.669,2.736864,0,0,2.69,2610,2.961,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.48, 1.48, 1.0, 0.75]",4,1.2,6748,Turbo,1,0,0,0,0,0,1000,6000,172.5,862.5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
254,254,485,1.15,-0.1,1,6.4,485,0.669,2.736864,0,0,2.69,2610,2.961,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.48, 1.48, 1.0, 0.75]",4,1.1,6748,Turbo,1,0,0,0,0,0,1000,6000,172.5,862.5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
255,255,485,1.15,-0.2,1,6.4,485,0.669,2.736864,0,0,2.69,2610,2.961,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.48, 1.48, 1.0, 0.75]",4,1,6748,Turbo,1,0,0,0,0,0,1000,6000,172.5,862.5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
256,256,485,1.15,-0.3,1,6.4,485,0.669,2.736864,0,0,2.69,2610,2.961,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.48, 1.48, 1.0, 0.75]",4,0.9,6748,Turbo,1,0,0,0,0,0,1000,6000,172.5,862.5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
257,257,654,1,0,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,80,400,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
258,258,654,1,-0.1,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,80,400,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
259,259,654,1,-0.2,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,80,400,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
260,260,654,1,-0.3,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,80,400,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
261,261,654,1.05,0,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,84,420,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
262,262,654,1.05,-0.1,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,84,420,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
263,263,654,1.05,-0.2,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,84,420,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
264,264,654,1.05,-0.3,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,84,420,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
265,265,654,1.1,0,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,88,440,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
266,266,654,1.1,-0.1,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,88,440,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
267,267,654,1.1,-0.2,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,88,440,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
268,268,654,1.1,-0.3,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,88,440,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
269,269,654,1.15,0,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,92,460,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
270,270,654,1.15,-0.1,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,92,460,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
271,271,654,1.15,-0.2,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,92,460,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
272,272,654,1.15,-0.3,1,5.7,654,0.66,2.561316,1,1,3.91,1680,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.14, 1.0, 0.82, 0.64]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,92,460,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
273,273,720,1,0,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,0,0,0,0,0,0,1000,6500,100,500,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
274,274,720,1,-0.1,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,100,500,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
275,275,720,1,-0.2,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,100,500,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
276,276,720,1,-0.3,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,100,500,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
277,277,720,1.05,0,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,0,0,0,0,0,0,1000,6500,105,525,257.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
278,278,720,1.05,-0.1,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,105,525,257.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
279,279,720,1.05,-0.2,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,105,525,257.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
280,280,720,1.05,-0.3,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,105,525,257.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
281,281,720,1.1,0,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,0,0,0,0,0,0,1000,6500,110,550,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
282,282,720,1.1,-0.1,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,110,550,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
283,283,720,1.1,-0.2,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,110,550,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
284,284,720,1.1,-0.3,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,110,550,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
285,285,720,1.15,0,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,0,0,0,0,0,0,1000,6500,115,575,281.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
286,286,720,1.15,-0.1,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,115,575,281.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
287,287,720,1.15,-0.2,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,115,575,281.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
288,288,720,1.15,-0.3,1,5.1,720,0.703,2.718324,1,1,3.09,1950,3.023,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 6.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,115,575,281.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
289,289,722,1,0,1,5.2,722,0.703,2.55819,1,1,2.81,1990,2.822,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.5, 3.52, 2.2, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,0,0,0,0,0,0,1000,6500,100,500,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
290,290,722,1,-0.1,1,5.2,722,0.703,2.55819,1,1,2.81,1990,2.822,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.5, 3.52, 2.2, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,0,0,0,0,0,0,1000,6500,100,500,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
