RUN_ID,SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
119,119,1318,0.95,0.1,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.3,3248,,0,0,0,0,0,0,1000,6500,58.9,294.5,165.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
120,120,1318,0.95,0.2,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.4,3248,,0,0,0,0,0,0,1000,6500,58.9,294.5,165.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
121,121,1318,1,0,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.2,3248,,0,0,0,0,0,0,1000,6500,62,310,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
122,122,1318,1,0.1,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.3,3248,,0,0,0,0,0,0,1000,6500,62,310,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
123,123,1318,1,0.2,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.4,3248,,0,0,0,0,0,0,1000,6500,62,310,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
124,124,1318,1.05,0,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.2,3248,,0,0,0,0,0,0,1000,6500,65.1,325.5,182.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
125,125,1318,1.05,0.1,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.3,3248,,0,0,0,0,0,0,1000,6500,65.1,325.5,182.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
126,126,1318,1.05,0.2,1,8.5,1318,0.677,2.362572,0,0,3.27,1710,2.87,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,1.4,3248,,0,0,0,0,0,0,1000,6500,65.1,325.5,182.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
127,127,1355,0.95,0,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.2,5210,,0,0,0,0,0,0,1000,6500,76,380,147.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
128,128,1355,0.95,0.1,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.3,5210,,0,0,0,0,0,0,1000,6500,76,380,147.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
129,129,1355,0.95,0.2,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.4,5210,,0,0,0,0,0,0,1000,6500,76,380,147.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
130,130,1355,1,0,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.2,5210,,0,0,0,0,0,0,1000,6500,80,400,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
131,131,1355,1,0.1,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.3,5210,,0,0,0,0,0,0,1000,6500,80,400,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
132,132,1355,1,0.2,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.4,5210,,0,0,0,0,0,0,1000,6500,80,400,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
133,133,1355,1.05,0,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.2,5210,,0,0,0,0,0,0,1000,6500,84,420,162.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
134,134,1355,1.05,0.1,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.3,5210,,0,0,0,0,0,0,1000,6500,84,420,162.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
135,135,1355,1.05,0.2,1,9.8,1355,0.719,2.9682,1,1,3.55,1835,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.45, 1.45, 1.0, 0.69]",4,1.4,5210,,0,0,0,0,0,0,1000,6500,84,420,162.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
136,136,1359,0.95,0,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0,0,0,0,0,0,1000,6500,77.9,389.5,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
137,137,1359,0.95,0.1,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0,0,0,0,0,0,1000,6500,77.9,389.5,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
138,138,1359,0.95,0.2,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.4,4700,,0,0,0,0,0,0,1000,6500,77.9,389.5,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
139,139,1359,1,0,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0,0,0,0,0,0,1000,6500,82,410,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
140,140,1359,1,0.1,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0,0,0,0,0,0,1000,6500,82,410,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
141,141,1359,1,0.2,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.4,4700,,0,0,0,0,0,0,1000,6500,82,410,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
142,142,1359,1.05,0,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0,0,0,0,0,0,1000,6500,86.1,430.5,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
143,143,1359,1.05,0.1,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0,0,0,0,0,0,1000,6500,86.1,430.5,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
144,144,1359,1.05,0.2,1,8.8,1359,0.75,3.2538,1,1,2.5,2210,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.4,4700,,0,0,0,0,0,0,1000,6500,86.1,430.5,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
145,145,1368,0.95,0,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.6,999,Turbo,0,0,0,0,0,0,1000,6000,51.3,256.5,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
146,146,1368,0.95,0.1,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.7,999,Turbo,0,0,0,0,0,0,1000,6000,51.3,256.5,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
147,147,1368,0.95,0.2,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.8,999,Turbo,0,0,0,0,0,0,1000,6000,51.3,256.5,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
148,148,1368,1,0,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.6,999,Turbo,0,0,0,0,0,0,1000,6000,54,270,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
149,149,1368,1,0.1,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.7,999,Turbo,0,0,0,0,0,0,1000,6000,54,270,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
150,150,1368,1,0.2,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.8,999,Turbo,0,0,0,0,0,0,1000,6000,54,270,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
151,151,1368,1.05,0,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.6,999,Turbo,0,0,0,0,0,0,1000,6000,56.7,283.5,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
152,152,1368,1.05,0.1,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.7,999,Turbo,0,0,0,0,0,0,1000,6000,56.7,283.5,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
153,153,1368,1.05,0.2,1,9.8,1368,0.664,3.063085,1,0,4.1,1395,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.8,999,Turbo,0,0,0,0,0,0,1000,6000,56.7,283.5,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
154,154,1375,0.95,0,1,9.4,1375,0.704,3.0189,0,0,3.55,1521,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0,0,0,0,0,0,1000,6500,55.1,275.5,128.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
155,155,1375,0.95,0.1,1,9.4,1375,0.704,3.0189,0,0,3.55,1521,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0,0,0,0,0,0,1000,6500,55.1,275.5,128.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
156,156,1375,0.95,0.2,1,9.4,1375,0.704,3.0189,0,0,3.55,1521,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0,0,0,0,0,0,1000,6500,55.1,275.5,128.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
157,157,1375,1,0,1,9.4,1375,0.704,3.0189,0,0,3.55,1521,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0,0,0,0,0,0,1000,6500,58,290,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
158,158,1375,1,0.1,1,9.4,1375,0.704,3.0189,0,0,3.55,1521,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0,0,0,0,0,0,1000,6500,58,290,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
159,159,1375,1,0.2,1,9.4,1375,0.704,3.0189,0,0,3.55,1521,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0,0,0,0,0,0,1000,6500,58,290,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
