RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit,Actual_0_to_100,SL_time_0_to_100,error,pct_error,pass_fail,group
209,0.6345,2.508065,1,0,4.35,1260,2.578,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1390,Turbo,0.0,0,0,0,0,0,1000,6200,40.0,200,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,9.6,9.175,-0.42499999999999893,-4.427083333333322,PASS,G3_7to10s
214,0.6319,2.526337,1,0,3.09,1440,2.595,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1395,Turbo,0.0,0,0,0,0,0,1000,6200,50.0,250,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,8.9,8.47,-0.4299999999999997,-4.8314606741573,PASS,G3_7to10s
215,0.6319,2.543136,1,0,3.09,1260,2.637,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.77, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,999,Turbo,0.0,0,0,0,0,0,1000,6200,40.0,200,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,9.9,9.305,-0.5950000000000006,-6.010101010101017,PASS,G3_7to10s
216,0.6319,2.543136,1,0,3.09,1290,2.637,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,999,Turbo,0.0,0,0,0,0,0,1000,6200,40.0,200,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,9.4,9.06,-0.33999999999999986,-3.617021276595743,PASS,G3_7to10s
217,0.6319,2.543136,1,0,3.09,1315,2.637,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,999,Turbo,0.0,0,0,0,0,0,1000,6200,50.0,250,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,8.4,8.35,-0.05000000000000071,-0.5952380952381037,PASS,G3_7to10s
218,0.6319,2.530448,1,0,3.09,1225,2.602,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.77, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,999,Turbo,0.0,0,0,0,0,0,1000,6200,40.0,200,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,9.7,9.155,-0.5449999999999999,-5.618556701030927,PASS,G3_7to10s
219,0.6319,2.530448,1,0,4.06,1225,2.601,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,999,Turbo,0.0,0,0,0,0,0,1000,6200,35.0,175,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,9.9,9.94,0.03999999999999915,0.40404040404039543,PASS,G3_7to10s
220,0.6319,2.525117,1,0,4.06,1250,2.601,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1395,Turbo,0.0,0,0,0,0,0,1000,6200,40.0,200,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,9.2,9.24,0.040000000000000924,0.43478260869566226,PASS,G3_7to10s
221,0.6319,2.525117,1,0,3.65,1270,2.601,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1197,Turbo,0.0,0,0,0,0,0,1000,6200,50.0,250,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,8.3,8.695,0.3949999999999996,4.759036144578308,PASS,G3_7to10s
222,0.6568,2.543688,1,0,4.14,1470,2.751,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.4, 1.91, 1.28, 0.94, 0.74, 0.63]",6,0.6,1798,Turbo,0.8,0,0,0,0,0,1000,6500,50.0,250,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,8.4,8.44,0.03999999999999915,0.476190476190466,PASS,G3_7to10s
