RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit,Actual_0_to_100,SL_time_0_to_100,error,pct_error,pass_fail,group
898,0.6644,2.801736,1,0,4.76,1624,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,1.0,1749,,0.0,0,0,0,0,0,1000,6500,34.0,170,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.8,11.790000000000001,-1.0099999999999998,-7.890624999999998,PASS,G4_10to13s
899,0.6644,2.801736,1,0,4.76,1653,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1749,,0.0,0,0,0,0,0,1000,6500,40.0,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.2,10.28,-0.9199999999999999,-8.214285714285714,PASS,G4_10to13s
900,0.6644,2.801736,1,0,4.76,1653,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 1.87, 1.29, 0.95, 0.74]",5,0.6,1749,,0.0,0,0,0,0,0,1000,6500,40.0,200,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.2,10.28,-0.9199999999999999,-8.214285714285714,PASS,G4_10to13s
901,0.6644,2.801736,1,0,3.75,1836,2.815,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,1.0,1997,,0.0,0,0,0,0,0,1000,6500,58.0,290,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.3,9.36,-0.9400000000000013,-9.126213592233022,PASS,G4_10to13s
905,0.6859,2.96075,1,0,4.93,1235,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.32, 0.97, 0.82]",5,0.8,1598,,0.0,0,0,0,0,0,1000,6500,29.6,148,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.8,10.790000000000001,-1.0099999999999998,-8.559322033898303,PASS,G4_10to13s
906,0.6859,2.96075,1,1,4.86,1325,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.45, 2.59, 1.74, 1.29, 1.03, 0.81]",6,1.0,1598,,0.0,0,0,0,0,0,1000,6500,29.6,148,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.8,11.805,-0.995000000000001,-7.773437500000008,PASS,G4_10to13s
907,0.6859,2.96075,1,0,4.5,1165,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.32, 0.97, 0.82]",5,0.8,1598,,0.0,0,0,0,0,0,1000,6500,31.2,156,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.0,10.120000000000001,-0.879999999999999,-7.99999999999999,PASS,G4_10to13s
908,0.6859,2.96075,1,1,4.86,1280,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.45, 2.59, 1.74, 1.29, 1.03, 0.81]",6,1.0,1598,,0.0,0,0,0,0,0,1000,6300,31.2,156,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.0,11.075000000000001,-0.9249999999999989,-7.708333333333324,PASS,G4_10to13s
909,0.6859,3.08829,1,0,4.44,1276,2.673,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.95, 1.32, 0.97, 0.76, 0.64]",6,0.6,1598,,0.0,0,0,0,0,0,1000,6300,41.0,205,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.4,9.41,-0.9900000000000002,-9.519230769230772,PASS,G4_10to13s
913,0.6215,2.678364,1,0,4.21,1111,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.39, 1.03, 0.79]",5,0.6,1149,,0.0,0,0,0,0,0,1000,6500,22.4,112,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,13.0,12.47,-0.5299999999999994,-4.076923076923071,PASS,G4_10to13s
914,0.6215,2.678364,1,0,4.21,1170,2.588,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.05, 1.39, 1.03, 0.82]",5,0.6,1390,,0.0,0,0,0,0,0,1000,6500,25.4,127,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.4,11.485,-0.9150000000000009,-7.379032258064523,PASS,G4_10to13s
915,0.6215,2.78727,1,0,4.21,1037,2.589,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.23, 0.9, 0.66]",5,0.6,1598,,0.0,0,0,0,0,0,1000,6500,27.0,135,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.1,10.505,-0.5949999999999989,-5.36036036036035,PASS,G4_10to13s
920,0.6215,2.770152,1,0,3.87,1152,2.604,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.09, 2.41, 1.24, 0.87, 0.67, 0.53]",6,0.6,999,,0.0,0,0,0,0,0,1000,6300,32.0,160,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.0,11.485,-0.5150000000000006,-4.291666666666671,PASS,G4_10to13s
923,0.5845,2.420976,1,0,3.44,1045,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.16, 1.34, 0.97, 0.77]",5,0.6,999,,0.0,0,0,0,0,0,1000,6500,29.0,145,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.5,10.65,-0.8499999999999996,-7.391304347826084,PASS,G4_10to13s
925,0.5845,2.420976,1,0,4.07,1045,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 2.16, 1.48, 1.12, 0.92, 0.77]",6,0.8,1242,,0.0,0,0,0,0,0,1000,6500,26.2,131,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.0,9.97,-1.0299999999999994,-9.363636363636358,PASS,G4_10to13s
926,0.5845,2.420976,1,0,3.44,1015,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.16, 1.34, 0.97, 0.77]",5,0.6,875,Turbo,1.4,0,0,0,0,0,1000,6500,29.0,145,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.0,10.455,-0.5449999999999999,-4.954545454545454,PASS,G4_10to13s
927,0.5845,2.420976,1,0,3.09,940,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.16, 1.48, 1.12, 0.9]",5,0.8,999,,0.0,0,0,0,0,0,1000,6500,20.4,102,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.9,11.61,-1.290000000000001,-10.000000000000007,FAIL,G4_10to13s
928,0.5845,2.420976,1,0,4.07,1005,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 2.16, 1.48, 1.12, 0.92, 0.77]",6,0.6,1242,,0.0,0,0,0,0,0,1000,6500,26.2,131,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.5,9.49,-1.0099999999999998,-9.619047619047617,PASS,G4_10to13s
933,0.6215,3.10234,1,0,3.87,1360,2.566,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.16, 1.48, 1.12, 0.92]",5,0.6,1242,,0.0,0,0,0,0,0,1000,6500,29.0,145,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.6,11.52,-1.08,-8.571428571428573,PASS,G4_10to13s
934,0.6345,3.38004,1,0,3.09,1490,2.755,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.12, 1.48, 1.12, 0.9, 0.77]",6,1.2,1368,,0.0,0,0,0,0,0,1000,6500,41.2,206,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.3,10.74,-1.5600000000000005,-12.682926829268295,FAIL,G4_10to13s
942,0.5701,2.548293,1,1,5.31,1125,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.16, 1.34, 0.97, 0.77, 0.65]",6,0.6,875,Turbo,1.4,0,0,0,0,0,1000,6000,29.0,145,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.1,11.25,-0.8499999999999996,-7.0247933884297495,PASS,G4_10to13s
944,0.5831,2.465,1,0,3.77,993,2.54,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.27, 1.54, 1.16, 0.89]",5,0.6,1372,,0.0,0,0,0,0,0,1000,6500,24.8,124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.4,11.32,-1.08,-8.709677419354838,PASS,G4_10to13s
945,0.5831,2.465,1,0,3.77,1034,2.54,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.24, 1.54, 1.16, 0.89]",5,0.6,1372,,0.0,0,0,0,0,0,1000,6500,25.0,125,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.4,11.635,-0.7650000000000006,-6.169354838709682,PASS,G4_10to13s
946,0.5831,2.465,1,0,3.73,1124,2.54,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 2.24, 1.44, 1.16, 0.88]",5,1.2,1372,,0.0,0,0,0,0,0,1000,6500,27.4,137,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.0,10.99,-1.0099999999999998,-8.416666666666666,PASS,G4_10to13s
947,0.5831,2.4565,1,0,3.73,1134,2.54,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 2.24, 1.44, 1.16, 0.88]",5,1.0,1581,,0.0,0,0,0,0,0,1000,6500,25.6,128,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.6,11.495000000000001,-1.1049999999999986,-8.76984126984126,PASS,G4_10to13s
948,0.6345,2.682624,1,0,3.09,1225,2.636,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.17, 1.34, 0.97, 0.77, 0.65]",6,0.6,1368,,0.0,0,0,0,0,0,1000,6500,25.4,127,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.5,11.18,-0.3200000000000003,-2.7826086956521765,PASS,G4_10to13s
949,0.6345,2.682624,1,0,3.09,1315,2.638,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.27, 2.24, 1.44, 1.03, 0.77]",5,0.8,1598,,0.0,0,0,0,0,0,1000,6500,38.0,190,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.8,10.620000000000001,-1.1799999999999997,-9.999999999999996,PASS,G4_10to13s
950,0.6345,2.713088,1,0,3.09,1345,2.638,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.27, 2.24, 1.44, 1.03, 0.77]",5,1.0,999,Turbo,0.0,0,0,0,0,0,1000,6500,38.0,190,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.0,10.96,-1.0399999999999991,-8.66666666666666,PASS,G4_10to13s
951,0.6345,2.713088,1,0,3.09,1280,2.638,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.17, 1.34, 0.97, 0.77, 0.65]",6,0.6,999,Turbo,0.0,0,0,0,0,0,1000,6500,25.4,127,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.3,11.555,-0.745000000000001,-6.056910569105699,PASS,G4_10to13s
954,0.6345,3.143476,1,0,4.21,1575,2.824,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.82, 1.25, 0.97, 0.77]",5,0.6,1761,,0.0,0,0,0,0,0,1000,6500,47.0,235,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.1,9.59,-0.5099999999999998,-5.049504950495048,PASS,G4_10to13s
955,0.6345,3.143476,1,0,4.21,1575,2.824,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.82, 1.25, 0.97, 0.77]",5,0.6,1761,,0.0,0,0,0,0,0,1000,6500,47.0,235,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.1,9.59,-0.5099999999999998,-5.049504950495048,PASS,G4_10to13s
958,0.6345,3.143476,1,0,3.84,1837,2.823,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.72, 1.48, 1.0, 0.72]",4,1.2,1998,,0.0,0,0,0,0,0,1000,6500,57.0,285,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.2,9.14,-1.0599999999999987,-10.392156862745086,FAIL,G4_10to13s
959,0.6644,3.263976,1,0,5.58,1736,2.823,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.79, 1.12, 0.8, 0.65, 0.53]",6,0.6,1997,Turbo,1.3,0,0,0,0,0,1000,4800,60.0,300,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.9,12.175,-0.7249999999999996,-5.620155038759687,PASS,G4_10to13s
961,0.6644,3.263976,1,0,3.53,1863,2.823,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.23, 1.47, 1.09, 0.81, 0.65]",6,0.8,1997,Turbo,1.3,0,0,0,0,0,1000,4800,74.0,370,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,10.8,9.855,-0.9450000000000003,-8.750000000000002,PASS,G4_10to13s
962,0.576,2.25153,1,0,4.19,1109,2.446,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.15, 1.93, 1.38, 1.03, 0.76]",5,0.8,1388,,0.0,0,0,0,0,0,1000,6500,24.6,123,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.9,10.83,-1.0700000000000003,-8.991596638655466,PASS,G4_10to13s
972,0.6729,3.36906,1,0,3.07,1605,3.062,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.58, 2.96, 1.91, 1.45, 1.0, 0.75]",6,0.8,1595,Turbo,0.0,0,0,0,0,0,1000,6300,48.0,240,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.1,10.03,-1.0700000000000003,-9.639639639639643,PASS,G4_10to13s
974,0.6729,3.36906,1,0,3.09,1542,2.755,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 1.95, 1.19, 0.83, 0.94, 0.76]",6,0.35,1595,Turbo,0.0,0,0,0,0,0,1000,6300,44.0,220,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,11.9,11.255,-0.6449999999999996,-5.420168067226887,PASS,G4_10to13s
975,0.6345,3.410576,1,0,4.06,1260,2.489,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 1.93, 1.28, 0.95, 0.76]",5,0.8,998,Turbo,0.0,0,0,0,0,0,1000,6000,34.0,170,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,12.3,11.315,-0.9850000000000012,-8.008130081300822,PASS,G4_10to13s
