RUN_ID,Vehicle_Name,Source_URL,Powertrain,Raw_Fuel,Raw_Gearbox,Raw_Drive,Raw_Power,Raw_Torque,Raw_SystemPower,Actual_0_to_100_s,Actual_max_speed_kmh,InputQualityScore,InputWarnings,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,E0,E1,E2,E3,E4,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Transmission_Type,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,tq_EV_max,Pwr_EV_max_kW,n_EV_max,Pwr_EV_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
7133,Carlsson CD 20 (ab 2008),https://www.auto-motor-und-sport.de/marken-modelle/carlsson/mercedes-b-klasse/technische-daten/,ICE,Diesel,6-Gang Schaltgetriebe,Vorderradantrieb,103 kW / 140 PS bei 4200 U/min,345 Nm bei 2000 U/min,,9.3,200,100,"",0.6345,2.25,1,0,3.24,1501,2.778,0.4,1.35,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,1991,Turbo,0.5,0,0,0,0,0,1000,4700,69,345,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
93,Alfa Romeo Brera 1.8 TBi 16V (ab 2008),https://www.auto-motor-und-sport.de/marken-modelle/alfa-romeo/brera/technische-daten/,ICE,Super Benzin,6-Gang Schaltgetriebe,Vorderradantrieb,147 kW / 200 PS bei 5000 U/min,320 Nm bei 1400 U/min,,7.7,235,100,"",0.6345,2.05,1,0,4.1,1705,2.528,0.4,1.35,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,1742,Turbo,0.5,0,0,0,0,0,1000,5500,64,320,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
1187,BMW X1 18i sDrive,https://www.auto-motor-und-sport.de/marken-modelle/bmw/x1/e84/technische-daten/,ICE,Super Benzin,6-Gang Schaltgetriebe,Allradantrieb,135 kW / 184 PS bei 5000 U/min,270 Nm bei 1250 U/min,,7.8,215,100,"",0.7,2.75,1,1,3.38,1650,2.76,0.4,1.3,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,1997,Turbo,0.5,0,0,0,0,0,1000,5500,54,270,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
178,Alpina B3 (ab 2013),https://www.auto-motor-und-sport.de/marken-modelle/alpina/3er-reihe/b3-d3-f30-f31/technische-daten/,ICE,Super Plus,8-Gang Automatikgetriebe,Allradantrieb,301 kW / 410 PS bei 5500 U/min,600 Nm bei 3000 U/min,,4.1,298,100,"",0.6345,2.25,1,1,2.81,1780,2.81,0.4,1.2,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,2979,Turbo,0.5,0,0,0,0,0,1000,6000,120,600,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
1307,Chevrolet Corvette Grand Sport Coupé 6.2 V8,https://www.auto-motor-und-sport.de/marken-modelle/chevrolet/corvette/c6/technische-daten/,ICE,Super Plus,6-Gang Schaltgetriebe,Hinterradantrieb,377 kW / 512 PS bei 6300 U/min,637 Nm bei 4800 U/min,,3.9,320,100,"",0.6345,2.05,0,0,3.42,1495,2.686,0.4,1.1,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,7011,NA,0,0,0,0,0,0,1000,6800,127.4,637,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
5569,Suzuki Swift 1.2 Eco (ab 2014),https://www.auto-motor-und-sport.de/marken-modelle/suzuki/swift/typ-fz-nz/technische-daten/,ICE,Super Benzin,6-Gang Schaltgetriebe,Vorderradantrieb,100 kW / 136 PS bei 6900 U/min,160 Nm bei 4400 U/min,,8.7,195,100,"",0.6345,2.25,1,0,4.1,1115,2.43,0.4,1.35,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,1586,NA,0,0,0,0,0,0,1000,7400,32,160,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
3187,Mercedes AMG GLE 43 4Matic (ab 2016),https://www.auto-motor-und-sport.de/marken-modelle/mercedes/gle/v167-c167/technische-daten/,ICE,Super Plus,9-Gang Automatikgetriebe,Allradantrieb,287 kW / 390 PS bei 5500 U/min,520 Nm bei 2000 U/min,,5.7,250,100,"",0.7,2.75,1,1,3.7,2180,2.915,0.4,1.3,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,2996,Turbo,0.5,0,0,0,0,0,1000,6000,104,520,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
4586,Porsche 718 Cayman (ab 2016),https://www.auto-motor-und-sport.de/marken-modelle/porsche/718/technische-daten/,ICE,Super Plus,7-Gang Doppelkupplungsgetriebe,Hinterradantrieb,368 kW / 500 PS bei 8400 U/min,450 Nm bei 6750 U/min,,3.4,315,100,"",0.6345,2.05,0,0,4.17,1490,2.482,0.4,0.75,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1, 0.82, 0.64]",7,0.18,dct,3996,NA,0,0,0,0,0,0,1000,8900,90,450,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
555,Audi Q5 e-hybrid quattro 270 kW (ab 2025),https://www.auto-motor-und-sport.de/marken-modelle/audi/q5/gu/technische-daten/,Hybrid,Super Benzin,7-Gang Doppelkupplungsgetriebe,Allradantrieb,185 kW / 252 PS bei 5000 U/min,380 Nm bei 1600 U/min,270 kW / 367 PS,5.1,250,95,"battery voltage estimated | battery discharge capability raised for electric power plausibility: P_req=85.0 kW, Icell 15.0->21.9 A, n_p=12",0.7,2.75,1,1,3.7,2245,2.82,0.4,1.3,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1, 0.82, 0.64]",7,0.18,dct,1984,Turbo,0.5,0,1,0,0,0,1000,5500,76,380,185,0,0,0,0,350,85,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,21.9359984984985,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,12,0.95,0.95,0.1
2640,Lexus LC 500 (ab 2019),https://www.auto-motor-und-sport.de/marken-modelle/lexus/lc/technische-daten/,Hybrid,Super Benzin,10-Gang Automatikgetriebe,Hinterradantrieb,220 kW / 299 PS bei 6600 U/min,350 Nm bei 5100 U/min,264 kW / 359 PS,5,250,90,"battery voltage estimated | hybrid battery capacity estimated | battery discharge capability raised for electric power plausibility: P_req=44.0 kW, Icell 15.0->22.7 A, n_p=6",0.6345,2.05,0,0,4.1,1985,2.87,0.4,1.1,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,3456,NA,0,0,1,0,0,0,1000,7100,70,350,220,0,0,0,0,300,44,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,22.7102102102102,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,6,0.95,0.95,0.1
1914,Hyundai Santa Fe 1.6 T-GDI Hybrid (ab 2025),https://www.auto-motor-und-sport.de/marken-modelle/hyundai/santa-fe/santa-fe/technische-daten/,Hybrid,Super Benzin,6-Gang Automatikgetriebe,Allradantrieb,132 kW / 180 PS bei 6000 U/min,265 Nm bei 1500 U/min,176 kW / 239 PS,9.2,196,95,"battery voltage estimated | battery discharge capability raised for electric power plausibility: P_req=48.0 kW, Icell 15.0->60.0 A, n_p=3",0.7,2.75,1,1,3.7,1985,2.815,0.4,1.3,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.35,automatic,1598,Turbo,0.5,0,1,0,0,0,1000,6500,53,265,132,0,0,0,0,264,48,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,60,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,3,0.95,0.95,0.1
1528,DS 7 Crossback PureTech 225,https://www.auto-motor-und-sport.de/marken-modelle/ds/7/technische-daten/,Hybrid,Normal Benzin,8-Gang Automatikgetriebe,Vorderradantrieb,133 kW / 181 PS bei 6000 U/min,300 Nm bei 3000 U/min,165 kW / 225 PS,8.9,225,100,"battery discharge capability raised for electric power plausibility: P_req=81.0 kW, Icell 15.0->29.7 A, n_p=10",0.7,2.75,1,0,4.1,1760,2.738,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,1598,Turbo,0.5,0,1,0,0,0,1000,6500,60,300,133,0,0,0,0,320,81,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,29.7297297297297,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",81,10,0.95,0.95,0.1
4265,Peugeot 2008 Hybrid 136 (ab 2023),https://www.auto-motor-und-sport.de/marken-modelle/peugeot/2008/2-generation/technische-daten/,Hybrid,Super Benzin,6-Gang Schaltgetriebe,Vorderradantrieb,74 kW / 101 PS bei 5500 U/min,205 Nm bei 1750 U/min,,10.9,185,90,"battery voltage estimated | hybrid battery capacity estimated",0.7,2.75,1,0,4.1,1263,2.605,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,1199,Turbo,0.5,0,1,0,0,0,1000,6000,41,205,74,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,6,0.95,0.95,0.1
1055,BMW 520i Touring,https://www.auto-motor-und-sport.de/marken-modelle/bmw/5er/g30-g31-g38/technische-daten/,Hybrid,Super Benzin,8-Gang Automatikgetriebe,Hinterradantrieb,135 kW / 184 PS bei 5000 U/min,300 Nm bei 1350 U/min,215 kW / 292 PS,6.1,225,100,"battery discharge capability raised for electric power plausibility: P_req=80.0 kW, Icell 15.0->35.4 A, n_p=7",0.6345,2.25,0,0,4.1,1975,2.975,0.4,1.1,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,1998,Turbo,0.5,0,1,0,0,0,1000,5500,60,300,135,0,0,0,0,265,80,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,35.3925353925354,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,7,0.95,0.95,0.1
490,Audi A8 L 60 TFSI Quattro (ab 2020),https://www.auto-motor-und-sport.de/marken-modelle/audi/a8/d5-4n/technische-daten/,Hybrid,Super Plus,8-Gang Automatikgetriebe,Allradantrieb,420 kW / 571 PS bei 6000 U/min,800 Nm bei 2050 U/min,420 kW / 571 PS,3.8,250,100,"",0.6345,2.25,1,1,3.7,2305,2.998,0.4,1.2,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,3996,Turbo,0.5,0,1,0,0,0,1000,6500,160,800,420,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",13,2,0.95,0.95,0.1
