RUN_ID,Vehicle_Name,Source_URL,Powertrain,Raw_Fuel,Raw_Gearbox,Raw_Drive,Raw_Power,Raw_Torque,Raw_SystemPower,Actual_0_to_100_s,Actual_max_speed_kmh,InputQualityScore,InputWarnings,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,E0,E1,E2,E3,E4,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Transmission_Type,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,tq_EV_max,Pwr_EV_max_kW,n_EV_max,Pwr_EV_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
3189,Mercedes AMG GLE 43 4Matic (ab 2016),https://www.auto-motor-und-sport.de/marken-modelle/mercedes/gle/v167-c167/technische-daten/,ICE,Super Plus,9-Gang Automatikgetriebe,Allradantrieb,420 kW / 571 PS bei 5750 U/min,750 Nm bei 2250 U/min,420 kW / 571 PS,4,250,100,"P0-only mild hybrid treated as ICE",0.7,2.75,1,1,3.7,2415,2.995,0.4,1.3,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,3982,Turbo,0.5,0,0,0,0,0,1000,6300,150,750,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
2759,Maserati Quattroporte 3.0 (ab 2023),https://www.auto-motor-und-sport.de/marken-modelle/maserati/quattroporte/vi-am156/technische-daten/,ICE,Super Benzin,8-Gang Automatikgetriebe,Hinterradantrieb,390 kW / 530 PS bei 6500 U/min,710 Nm bei 2250 U/min,,4.7,310,90,"AWD repaired from vehicle-name AWD/quattro/xDrive hint",0.6345,2.25,1,1,3.7,1900,3.171,0.4,1.2,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,3799,Turbo,0.5,0,0,0,0,0,1000,7000,142,710,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
5106,Seat Ibiza 1.2 GLXi 2 Türen (ab 1990),https://www.auto-motor-und-sport.de/marken-modelle/seat/ibiza/typ-21/technische-daten/,ICE,Super Benzin,5-Gang Schaltgetriebe,Vorderradantrieb,52 kW / 70 PS bei 6000 U/min,95 Nm bei 4000 U/min,,14.5,157,100,"",0.6345,2.25,1,0,4.29,910,2.443,0.4,1.35,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[3.54, 2.05, 1.32, 1.03, 0.85]",5,0.8,manual,1193,NA,0,0,0,0,0,0,1000,6500,19,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
3365,Mercedes ML 350 (ab 2005),https://www.auto-motor-und-sport.de/marken-modelle/mercedes/m-klasse/w164/technische-daten/,ICE,Super Benzin,7-Gang Automatikgetriebe,Allradantrieb,200 kW / 272 PS bei 6000 U/min,350 Nm bei 2400 U/min,,8.4,225,100,"",0.7,2.75,1,1,3.9,2135,2.915,0.4,1.3,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1, 0.82, 0.64]",7,0.35,automatic,3498,NA,0,0,0,0,0,0,1000,6500,70,350,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
2502,Land Rover Defender 110 TD4 Hard Top (ab 2007),https://www.auto-motor-und-sport.de/marken-modelle/land-rover/defender/5-generation/technische-daten/,ICE,Diesel,6-Gang Schaltgetriebe,Allradantrieb,90 kW / 122 PS bei 3500 U/min,360 Nm bei 1500 U/min,,15.8,132,100,"",0.7,2.75,1,1,3.54,1740,2.36,0.4,1.3,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,2402,Turbo,0.5,0,0,0,0,0,1000,4500,72,360,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
4173,Opel Omega Caravan 2.0i GLS Kat (ab 1986),https://www.auto-motor-und-sport.de/marken-modelle/opel/omega/a1-a2/technische-daten/,ICE,Super Benzin,4-Gang Automatikgetriebe,Hinterradantrieb,92 kW / 125 PS bei 4800 U/min,195 Nm bei 2500 U/min,,12.5,190,100,"",0.6345,2.25,0,0,3.7,1392,2.73,0.4,1.1,0.5,1,1,0,0,0,0,0,0,0,0,0,performance,1,"[3.8, 2.8333, 1.8667, 0.9]",4,0.35,automatic,2410,NA,0,0,0,0,0,0,1000,5300,39,195,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",1,1,0.95,0.95,0.1
1831,Genesis G 90 MHEV (ab 2023),https://www.auto-motor-und-sport.de/marken-modelle/genesis/g90/technische-daten/,Hybrid,Super Plus,8-Gang Automatikgetriebe,Allradantrieb,305 kW / 415 PS bei 1300 U/min,549 Nm bei 1300 U/min,,5.2,250,95,"mild-hybrid battery capacity estimated",0.6345,2.25,1,1,4.36,2260,3.18,0.4,1.2,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,3470,Turbo,0.5,0,1,0,0,0,1000,4500,109.8,549,305,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",13,2,0.95,0.95,0.1
383,Audi A3 Sportback 30 TFSI (ab 2020),https://www.auto-motor-und-sport.de/marken-modelle/audi/a3/8y/technische-daten/,Hybrid,Super Benzin,7-Gang Doppelkupplungsgetriebe,Vorderradantrieb,110 kW / 150 PS bei 5000 U/min,250 Nm bei 1500 U/min,110 kW / 150 PS,8.4,224,95,"mild-hybrid battery capacity estimated",0.6345,2.25,1,0,4.1,1395,2.636,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1, 0.82, 0.64]",7,0.18,dct,1498,Turbo,0.5,0,1,0,0,0,1000,5500,50,250,110,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",13,2,0.95,0.95,0.1
2299,Kia Stonic 1.0 T-GDI 100 (ab 2025),https://www.auto-motor-und-sport.de/marken-modelle/kia/stonic/technische-daten/,Hybrid,Super Benzin,6-Gang Schaltgetriebe,Vorderradantrieb,85 kW / 115 PS bei 6000 U/min,200 Nm bei 2000 U/min,,10.7,182,100,"",0.7,2.75,1,0,4.1,1235,2.58,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,998,Turbo,0.5,0,1,0,0,0,1000,6500,40,200,85,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",13,2,0.95,0.95,0.1
4730,Renault 4 E-Tech 150 (ab 2025),https://www.auto-motor-und-sport.de/marken-modelle/renault/4/2-generation/technische-daten/,Hybrid,Super Benzin,1-Gang Automatikgetriebe,Vorderradantrieb,110 kW,245 Nm,110 kW / 150 PS,8.2,150,90,"gear count repaired from <=1 for ICE/Hybrid",0.6345,2.25,1,0,4.1,1537,2.624,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,1,Turbo,0.5,0,1,0,0,0,1000,7000,49,245,110,0,0,0,0,245,110,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",108,27,0.95,0.95,0.1
6211,VW Golf R Variant (ab 2021),https://www.auto-motor-und-sport.de/marken-modelle/vw/golf/viii-cd/technische-daten/,Hybrid,Super Benzin,7-Gang Doppelkupplungsgetriebe,Vorderradantrieb,81 kW / 110 PS bei 5500 U/min,200 Nm bei 2000 U/min,,10.6,202,100,"",0.6345,2.25,1,0,4.1,1360,2.669,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1, 0.82, 0.64]",7,0.18,dct,999,Turbo,0.5,0,1,0,0,0,1000,6000,40,200,81,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",13,2,0.95,0.95,0.1
11,Alfa Romeo Tonale 1.3 PHEV (ab 2025),https://www.auto-motor-und-sport.de/marken-modelle/alfa-romeo/tonale/technische-daten/,Hybrid,Normal Benzin,6-Gang Automatikgetriebe,Allradantrieb,110 kW / 150 PS bei 5750 U/min,270 Nm bei 1800 U/min,197 kW / 268 PS,6.6,195,100,"battery discharge capability raised for electric power plausibility: P_req=90.0 kW, Icell 15.0->40.3 A, n_p=8",0.7,2.75,1,1,3.7,1910,2.636,0.4,1.3,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.35,automatic,1332,Turbo,0.5,0,1,0,0,0,1000,6300,54,270,110,0,0,0,0,250,90,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,40.2963204168023,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",83,8,0.95,0.95,0.1
3763,Nissan Qashqai 1.3 DIG-T (ab 2021),https://www.auto-motor-und-sport.de/marken-modelle/nissan/qashqai/3-generation/technische-daten/,Hybrid,Super Benzin,6-Gang Schaltgetriebe,Vorderradantrieb,103 kW / 140 PS bei 5000 U/min,240 Nm bei 1650 U/min,,10.2,196,95,"mild-hybrid battery capacity estimated",0.7,2.75,1,0,4.1,1405,2.665,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.05, 2.4, 1.58, 1.19, 1, 0.87]",6,0.8,manual,1332,Turbo,0.5,0,1,0,0,0,1000,5500,48,240,103,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",3,2,0.95,0.95,0.1
1552,Fiat 500 1.0 GSE N3 Hybrid,https://www.auto-motor-und-sport.de/marken-modelle/fiat/500/150-typ-312/technische-daten/,Hybrid,Super Benzin,5-Gang Schaltgetriebe,Vorderradantrieb,51 kW / 69 PS bei 5500 U/min,102 Nm bei 3000 U/min,,12.9,160,90,"battery voltage estimated | hybrid battery capacity estimated",0.6345,2.25,1,0,4.1,940,2.3,0.4,1.35,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[3.54, 2.05, 1.32, 1.03, 0.85]",5,0.8,manual,1242,NA,0,0,1,0,0,0,1000,6000,20.4,102,51,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,6,0.95,0.95,0.1
