RUN_ID,Vehicle_Name,Source_URL,Powertrain,Raw_Fuel,Raw_Gearbox,Raw_Drive,Raw_Power,Raw_Torque,Raw_SystemPower,Actual_0_to_100_s,Actual_max_speed_kmh,InputQualityScore,InputWarnings,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,E0,E1,E2,E3,E4,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Transmission_Type,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,tq_EV_max,Pwr_EV_max_kW,n_EV_max,Pwr_EV_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
555,Audi Q5 e-hybrid quattro 270 kW (ab 2025),https://www.auto-motor-und-sport.de/marken-modelle/audi/q5/gu/technische-daten/,Hybrid,Super Benzin,7-Gang Doppelkupplungsgetriebe,Allradantrieb,185 kW / 252 PS bei 5000 U/min,380 Nm bei 1600 U/min,270 kW / 367 PS,5.1,250,95,"battery voltage estimated | battery discharge capability raised for electric power plausibility: P_req=85.0 kW, Icell 15.0->21.9 A, n_p=12",0.7,2.75,1,1,3.7,2245,2.82,0.4,1.3,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1, 0.82, 0.64]",7,0.18,dct,1984,Turbo,0.5,0,1,0,0,0,1000,5500,76,380,185,0,0,0,0,350,85,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,21.9359984984985,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,12,0.95,0.95,0.1
1055,BMW 520i Touring,https://www.auto-motor-und-sport.de/marken-modelle/bmw/5er/g30-g31-g38/technische-daten/,Hybrid,Super Benzin,8-Gang Automatikgetriebe,Hinterradantrieb,135 kW / 184 PS bei 5000 U/min,300 Nm bei 1350 U/min,215 kW / 292 PS,6.1,225,100,"battery discharge capability raised for electric power plausibility: P_req=80.0 kW, Icell 15.0->35.4 A, n_p=7",0.6345,2.25,0,0,4.1,1975,2.975,0.4,1.1,0.5,1,1,0,1,0,0,0,0,0,0,0,performance,1,"[5, 3.2, 2.14, 1.72, 1.31, 1, 0.82, 0.64]",8,0.35,automatic,1998,Turbo,0.5,0,1,0,0,0,1000,5500,60,300,135,0,0,0,0,265,80,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,35.3925353925354,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,7,0.95,0.95,0.1
