RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit,Actual_0_to_100,SL_time_0_to_100,error,pct_error,pass_fail,group
4573,0.6681,2.3306,0,0,2.65,1580,2.69,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.87, 2.25, 1.44, 1.0]",4,0.6,6233,,0.0,0,0,0,0,0,1000,6500,120.8,604,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.6,5.09,-0.5099999999999998,-9.107142857142854,PASS,G2_5to7s
4574,0.6471,2.50624,1,0,4.13,1445,2.699,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.86, 2.43, 2.67, 1.05, 0.79, 1.05, 0.84]",7,0.06,1991,Turbo,0.0,0,0,0,0,0,1000,6500,77.0,385,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.2,7.255,1.0549999999999997,17.01612903225806,FAIL,G2_5to7s
4575,0.7399,3.13551,1,1,3.67,2012,2.755,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.35,6096,,0.0,0,0,0,0,0,1000,6500,123.0,615,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.3,5.78,0.4800000000000004,9.056603773584913,PASS,G2_5to7s
4582,0.6014,2.29407,1,0,3.35,1032,2.3,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.91, 2.24, 1.52, 1.16, 0.87]",5,0.6,1368,Turbo,0.0,0,0,0,0,0,1000,6500,59.6,298,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.3,6.755,0.45500000000000007,7.222222222222223,PASS,G2_5to7s
4586,0.6372,2.561124,1,0,3.09,1424,2.578,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.36, 2.09, 1.47, 1.09, 1.11, 0.93]",6,0.6,1984,Turbo,0.0,0,0,0,0,0,1000,6500,56.0,280,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.9,7.495,0.5949999999999998,8.623188405797096,PASS,G2_5to7s
4587,0.6372,2.561124,1,0,4.77,1370,2.631,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.92, 1.79, 1.14, 0.78, 0.8, 0.64]",6,0.6,1984,Turbo,0.0,0,0,0,0,0,1000,6500,88.6,443,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.2,6.74,0.54,8.709677419354838,PASS,G2_5to7s
4595,0.9163,4.2025,1,1,4.1,2988,3.119,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.06, 1.62, 1.0, 0.69]",4,0.35,5967,Supercharger,0.5,0,0,0,0,0,1000,6500,148.0,740,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,7.0,6.68,-0.3200000000000003,-4.571428571428576,PASS,G2_5to7s
4599,0.6532,2.76766,1,1,3.33,1788,2.776,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,0.2,2953,Turbo,0.0,0,0,0,0,0,1000,6500,92.0,460,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.0,6.3500000000000005,0.35000000000000053,5.833333333333343,PASS,G2_5to7s
4600,0.6372,2.599614,1,1,3.09,1633,2.646,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,0.35,2497,Turbo,0.0,0,0,0,0,0,1000,6500,102.0,510,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.6,5.495,-0.10499999999999954,-1.874999999999992,PASS,G2_5to7s
4601,0.7373,2.878967,1,1,3.33,2075,2.816,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,0.6,2953,,0.0,0,0,0,0,0,1000,6500,92.0,460,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.2,6.79,0.5899999999999999,9.516129032258062,PASS,G2_5to7s
