SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
576,2329,1.15,-0.3,1.0,5.4,2329,0.6524,2.6224,1,1,4.69,1635.0,2.65,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.86, 1.95, 1.44, 1.1, 0.76]",5,0.05,1798,,0.0,0,0,0,0,0,1000,6500,84.17999999999999,420.9,249.54999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
577,2946,1.0,0.0,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.06,1598,Turbo,0.0,0,0,0,0,0,1000,6500,66.0,330.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
578,2946,1.0,-0.1,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,66.0,330.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
579,2946,1.0,-0.2,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,66.0,330.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
580,2946,1.0,-0.3,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,66.0,330.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
581,2946,1.05,0.0,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.06,1598,Turbo,0.0,0,0,0,0,0,1000,6500,69.3,346.5,208.95000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
582,2946,1.05,-0.1,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,69.3,346.5,208.95000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
583,2946,1.05,-0.2,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,69.3,346.5,208.95000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
584,2946,1.05,-0.3,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,69.3,346.5,208.95000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
585,2946,1.1,0.0,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.06,1598,Turbo,0.0,0,0,0,0,0,1000,6500,72.60000000000001,363.00000000000006,218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
586,2946,1.1,-0.1,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,72.60000000000001,363.00000000000006,218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
587,2946,1.1,-0.2,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,72.60000000000001,363.00000000000006,218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
588,2946,1.1,-0.3,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,72.60000000000001,363.00000000000006,218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
589,2946,1.15,0.0,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.06,1598,Turbo,0.0,0,0,0,0,0,1000,6500,75.89999999999999,379.49999999999994,228.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
590,2946,1.15,-0.1,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,75.89999999999999,379.49999999999994,228.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
591,2946,1.15,-0.2,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,75.89999999999999,379.49999999999994,228.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
592,2946,1.15,-0.3,1.0,5.9,2946,0.6433,2.51289,1,0,4.53,1355.0,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.53, 1.92, 1.43, 1.1, 0.88, 0.74]",6,0.05,1598,Turbo,0.0,0,0,0,0,0,1000,6500,75.89999999999999,379.49999999999994,228.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
593,2957,1.0,0.0,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.06,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
594,2957,1.0,-0.1,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
595,2957,1.0,-0.2,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
596,2957,1.0,-0.3,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
597,2957,1.05,0.0,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.06,3600,,0.0,0,0,0,0,0,1000,7500,65.10000000000001,325.5,193.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
598,2957,1.05,-0.1,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,65.10000000000001,325.5,193.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
599,2957,1.05,-0.2,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,65.10000000000001,325.5,193.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
600,2957,1.05,-0.3,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,65.10000000000001,325.5,193.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
601,2957,1.1,0.0,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.06,3600,,0.0,0,0,0,0,0,1000,7500,68.2,341.0,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
602,2957,1.1,-0.1,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,68.2,341.0,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
603,2957,1.1,-0.2,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,68.2,341.0,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
604,2957,1.1,-0.3,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,68.2,341.0,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
605,2957,1.15,0.0,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.06,3600,,0.0,0,0,0,0,0,1000,7500,71.3,356.5,211.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
606,2957,1.15,-0.1,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,71.3,356.5,211.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
607,2957,1.15,-0.2,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,71.3,356.5,211.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
608,2957,1.15,-0.3,1.0,5.5,2957,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,71.3,356.5,211.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
609,2963,1.0,0.0,1.0,5.7,2963,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.06,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
610,2963,1.0,-0.1,1.0,5.7,2963,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
611,2963,1.0,-0.2,1.0,5.7,2963,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
612,2963,1.0,-0.3,1.0,5.7,2963,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,62.0,310.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
613,2963,1.05,0.0,1.0,5.7,2963,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.06,3600,,0.0,0,0,0,0,0,1000,7500,65.10000000000001,325.5,193.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
614,2963,1.05,-0.1,1.0,5.7,2963,0.6317,2.18064,1,1,3.44,1450.0,2.272,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.12, 1.44, 1.09, 0.87]",5,0.05,3600,,0.0,0,0,0,0,0,1000,7500,65.10000000000001,325.5,193.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
